,driver_id,driver_modal,delivery_distance_meters
3133,37745,MOTOBOY,14490.0
3134,54278,BIKER,14466.0
3135,10831,BIKER,14414.0
3136,15156,MOTOBOY,14391.0
3137,998,MOTOBOY,14363.0
3138,9926,MOTOBOY,14360.0
3139,415,BIKER,14349.0
3140,50221,MOTOBOY,14321.0
3141,2917,MOTOBOY,14313.0
3142,42587,BIKER,14300.0
3143,33715,MOTOBOY,14273.0
3144,47287,MOTOBOY,14272.0
3145,45233,MOTOBOY,14263.0
3146,2511,MOTOBOY,14250.0
3147,64388,MOTOBOY,14240.0
3148,23454,MOTOBOY,14237.0
3149,3885,MOTOBOY,14210.0
3150,22776,MOTOBOY,14204.0
3151,42314,MOTOBOY,14159.0
3152,23790,MOTOBOY,14123.0
3153,56181,MOTOBOY,14105.0
3154,17757,MOTOBOY,14064.0
3155,64514,MOTOBOY,14026.0
3156,59309,MOTOBOY,14004.0
3157,13740,BIKER,13988.0
3158,54012,BIKER,13980.0
3159,65308,BIKER,13934.0
3160,29918,MOTOBOY,13932.0
3161,38647,MOTOBOY,13922.0
3162,47774,BIKER,13919.0
3163,34554,MOTOBOY,13897.0
3164,24747,MOTOBOY,13895.0
3165,36510,BIKER,13875.0
3166,32834,MOTOBOY,13852.0
3167,56675,MOTOBOY,13827.0
3168,45245,BIKER,13737.0
3169,23796,MOTOBOY,13727.0
3170,17597,BIKER,13705.0
3171,11160,BIKER,13695.0
3172,7472,BIKER,13678.0
3173,26072,MOTOBOY,13672.0
3174,17454,BIKER,13632.0
3175,16190,MOTOBOY,13600.0
3176,41285,BIKER,13599.0
3177,23638,BIKER,13598.0
3178,22172,MOTOBOY,13591.0
3179,32765,MOTOBOY,13562.0
3180,28716,MOTOBOY,13553.0
3181,32938,BIKER,13542.0
3182,48399,MOTOBOY,13527.0
3183,34760,MOTOBOY,13437.0
3184,56679,MOTOBOY,13398.0
3185,47389,MOTOBOY,13339.0
3186,7606,MOTOBOY,13336.0
3187,42055,BIKER,13331.0
3188,6742,BIKER,13254.0
3189,28510,BIKER,13250.0
3190,45044,BIKER,13220.0
3191,64227,BIKER,13210.0
3192,2649,MOTOBOY,13207.0
3193,8326,BIKER,13196.0
3194,13965,MOTOBOY,13167.0
3195,54185,MOTOBOY,13153.0
3196,13586,BIKER,13146.0
3197,59659,MOTOBOY,13115.0
3198,30727,BIKER,13071.0
3199,42461,MOTOBOY,13064.0
3200,43224,MOTOBOY,13050.0
3201,42213,BIKER,13048.0
3202,36898,MOTOBOY,12926.0
3203,36269,BIKER,12907.0
3204,7650,MOTOBOY,12889.0
3205,28628,BIKER,12843.0
3206,18325,MOTOBOY,12820.0
3207,32826,MOTOBOY,12809.0
3208,62958,MOTOBOY,12759.0
3209,19471,MOTOBOY,12737.0
3210,32093,MOTOBOY,12726.0
3211,7431,MOTOBOY,12725.0
3212,33616,MOTOBOY,12725.0
3213,45956,MOTOBOY,12686.0
3214,35087,BIKER,12658.0
3215,53724,MOTOBOY,12643.0
3216,19496,MOTOBOY,12631.0
3217,16123,MOTOBOY,12624.0
3218,38657,BIKER,12618.0
3219,59518,MOTOBOY,12617.0
3220,28518,BIKER,12609.0
3221,48250,BIKER,12609.0
3222,44535,MOTOBOY,12575.0
3223,53151,MOTOBOY,12561.0
3224,28476,MOTOBOY,12544.0
3225,57833,MOTOBOY,12487.0
3226,30505,MOTOBOY,12481.0
3227,13845,BIKER,12475.0
3228,21139,BIKER,12474.0
3229,18077,MOTOBOY,12465.0
3230,16292,BIKER,12460.0
3231,37236,MOTOBOY,12455.0
3232,9922,MOTOBOY,12408.0
3233,5978,BIKER,12366.0
3234,34113,MOTOBOY,12353.0
3235,51469,MOTOBOY,12338.0
3236,3582,MOTOBOY,12336.0
3237,42124,MOTOBOY,12330.0
3238,53439,MOTOBOY,12306.0
3239,44983,MOTOBOY,12294.0
3240,25576,BIKER,12264.0
3241,7790,MOTOBOY,12256.0
3242,29506,MOTOBOY,12252.0
3243,39991,BIKER,12189.0
3244,35543,MOTOBOY,12166.0
3245,52373,BIKER,12140.0
3246,47229,BIKER,12115.0
3247,48799,MOTOBOY,12104.0
3248,53091,MOTOBOY,12089.0
3249,15542,BIKER,12070.0
3250,2722,BIKER,12043.0
3251,690,MOTOBOY,12034.0
3252,34150,MOTOBOY,12031.0
3253,61775,MOTOBOY,11987.0
3254,48005,BIKER,11972.0
3255,47270,MOTOBOY,11966.0
3256,58643,BIKER,11961.0
3257,46892,MOTOBOY,11954.0
3258,42227,MOTOBOY,11951.0
3259,38915,MOTOBOY,11949.0
3260,21362,MOTOBOY,11944.0
3261,39458,BIKER,11938.0
3262,1972,MOTOBOY,11925.0
3263,61996,BIKER,11904.0
3264,17764,BIKER,11883.0
3265,26685,MOTOBOY,11878.0
3266,6310,BIKER,11837.0
3267,58235,BIKER,11827.0
3268,2876,BIKER,11764.0
3269,23788,MOTOBOY,11741.0
3270,61958,MOTOBOY,11724.0
3271,24400,MOTOBOY,11716.0
3272,986,BIKER,11703.0
3273,52667,BIKER,11677.0
3274,58159,BIKER,11668.0
3275,25049,MOTOBOY,11644.0
3276,40368,BIKER,11643.0
3277,35781,MOTOBOY,11605.0
3278,23658,BIKER,11597.0
3279,63909,BIKER,11576.0
3280,33229,BIKER,11550.0
3281,26369,MOTOBOY,11512.0
3282,58446,BIKER,11500.0
3283,33924,MOTOBOY,11500.0
3284,49980,BIKER,11498.0
3285,24719,BIKER,11486.0
3286,4076,BIKER,11481.0
3287,37088,MOTOBOY,11472.0
3288,27883,MOTOBOY,11464.0
3289,46401,BIKER,11457.0
3290,13301,BIKER,11443.0
3291,53239,MOTOBOY,11441.0
3292,50206,MOTOBOY,11437.0
3293,10804,BIKER,11430.0
3294,27416,BIKER,11423.0
3295,48185,MOTOBOY,11398.0
3296,28930,MOTOBOY,11380.0
3297,1202,BIKER,11375.0
3298,4061,MOTOBOY,11366.0
3299,23005,BIKER,11364.0
3300,25734,MOTOBOY,11349.0
3301,38740,BIKER,11347.0
3302,27096,MOTOBOY,11342.0
3303,61566,MOTOBOY,11302.0
3304,64508,BIKER,11294.0
3305,5525,MOTOBOY,11245.0
3306,51667,MOTOBOY,11239.0
3307,30053,BIKER,11239.0
3308,42764,BIKER,11233.0
3309,40518,MOTOBOY,11198.0
3310,10776,MOTOBOY,11193.0
3311,35221,BIKER,11168.0
3312,47540,MOTOBOY,11167.0
3313,42814,MOTOBOY,11163.0
3314,35584,MOTOBOY,11155.0
3315,49385,BIKER,11151.0
3316,28572,BIKER,11147.0
3317,52996,BIKER,11143.0
3318,47460,BIKER,11138.0
3319,40535,BIKER,11088.0
3320,57329,BIKER,11072.0
3321,26713,BIKER,11050.0
3322,49961,BIKER,11001.0
3323,58993,BIKER,10996.0
3324,29559,BIKER,10994.0
3325,35939,BIKER,10974.0
3326,787,MOTOBOY,10967.0
3327,19759,BIKER,10963.0
3328,12140,BIKER,10963.0
3329,42886,BIKER,10910.0
3330,26979,MOTOBOY,10873.0
3331,12386,BIKER,10872.0
3332,36275,MOTOBOY,10859.0
3333,15160,MOTOBOY,10840.0
3334,13580,MOTOBOY,10837.0
3335,47281,MOTOBOY,10820.0
3336,59132,MOTOBOY,10814.0
3337,4315,MOTOBOY,10803.0
3338,63597,BIKER,10769.0
3339,52441,MOTOBOY,10760.0
3340,27484,BIKER,10756.0
3341,50562,MOTOBOY,10743.0
3342,30594,MOTOBOY,10717.0
3343,3076,MOTOBOY,10703.0
3344,49829,MOTOBOY,10691.0
3345,4310,MOTOBOY,10676.0
3346,8708,BIKER,10664.0
3347,9341,BIKER,10652.0
3348,52904,MOTOBOY,10643.0
3349,42268,MOTOBOY,10635.0
3350,19802,MOTOBOY,10625.0
3351,45213,MOTOBOY,10623.0
3352,4977,BIKER,10622.0
3353,33890,BIKER,10621.0
3354,26481,BIKER,10604.0
3355,35659,BIKER,10604.0
3356,5795,MOTOBOY,10602.0
3357,29184,MOTOBOY,10597.0
3358,13441,BIKER,10563.0
3359,36484,MOTOBOY,10561.0
3360,47877,MOTOBOY,10559.0
3361,1959,BIKER,10548.0
3362,45216,BIKER,10542.0
3363,62359,BIKER,10505.0
3364,55266,MOTOBOY,10486.0
3365,62913,MOTOBOY,10474.0
3366,49979,BIKER,10466.0
3367,34417,BIKER,10462.0
3368,41108,BIKER,10443.0
3369,1912,MOTOBOY,10436.0
3370,43603,BIKER,10423.0
3371,46327,MOTOBOY,10374.0
3372,47221,BIKER,10372.0
3373,10129,MOTOBOY,10342.0
3374,5261,MOTOBOY,10329.0
3375,45202,BIKER,10290.0
3376,650,MOTOBOY,10286.0
3377,27945,MOTOBOY,10251.0
3378,5998,BIKER,10186.0
3379,45521,BIKER,10169.0
3380,57559,BIKER,10165.0
3381,49403,BIKER,10150.0
3382,33825,BIKER,10145.0
3383,24988,BIKER,10097.0
3384,28296,MOTOBOY,10023.0
3385,11916,MOTOBOY,10022.0
3386,19755,BIKER,10018.0
3387,23345,BIKER,10012.0
3388,48857,MOTOBOY,9996.0
3389,29661,BIKER,9993.0
3390,43548,BIKER,9986.0
3391,25014,MOTOBOY,9973.0
3392,35277,BIKER,9970.0
3393,29829,BIKER,9959.0
3394,9299,BIKER,9951.0
3395,34363,MOTOBOY,9926.0
3396,15581,MOTOBOY,9893.0
3397,53630,BIKER,9867.0
3398,60837,MOTOBOY,9824.0
3399,5353,BIKER,9812.0
3400,18082,BIKER,9812.0
3401,40953,MOTOBOY,9812.0
3402,928,BIKER,9769.0
3403,54377,MOTOBOY,9760.0
3404,64196,MOTOBOY,9757.0
3405,15837,BIKER,9752.0
3406,36505,MOTOBOY,9746.0
3407,15774,BIKER,9731.0
3408,5716,MOTOBOY,9698.0
3409,47101,MOTOBOY,9689.0
3410,6949,BIKER,9687.0
3411,27756,MOTOBOY,9672.0
3412,42340,MOTOBOY,9670.0
3413,17740,BIKER,9661.0
3414,53014,MOTOBOY,9644.0
3415,32838,BIKER,9637.0
3416,36853,MOTOBOY,9636.0
3417,480,MOTOBOY,9605.0
3418,54628,BIKER,9598.0
3419,65918,MOTOBOY,9562.0
3420,40906,MOTOBOY,9547.0
3421,57597,BIKER,9542.0
3422,65753,MOTOBOY,9532.0
3423,2854,BIKER,9502.0
3424,55888,BIKER,9500.0
3425,5303,BIKER,9493.0
3426,52698,MOTOBOY,9470.0
3427,18964,BIKER,9469.0
3428,6864,MOTOBOY,9453.0
3429,62551,MOTOBOY,9445.0
3430,4071,BIKER,9435.0
3431,37185,MOTOBOY,9424.0
3432,33058,BIKER,9407.0
3433,51703,MOTOBOY,9406.0
3434,3559,MOTOBOY,9400.0
3435,15874,BIKER,9399.0
3436,6125,MOTOBOY,9399.0
3437,40666,MOTOBOY,9358.0
3438,7419,BIKER,9353.0
3439,16222,MOTOBOY,9352.0
3440,50759,BIKER,9344.0
3441,10817,MOTOBOY,9331.0
3442,40439,MOTOBOY,9321.0
3443,11560,MOTOBOY,9310.0
3444,30422,MOTOBOY,9306.0
3445,27477,MOTOBOY,9302.0
3446,64082,MOTOBOY,9298.0
3447,54121,BIKER,9267.0
3448,46457,MOTOBOY,9264.0
3449,45287,MOTOBOY,9208.0
3450,35801,BIKER,9207.0
3451,14025,MOTOBOY,9205.0
3452,35991,BIKER,9202.0
3453,28964,MOTOBOY,9198.0
3454,41799,MOTOBOY,9162.0
3455,33318,MOTOBOY,9136.0
3456,42269,MOTOBOY,9133.0
3457,37716,BIKER,9123.0
3458,45214,BIKER,9118.0
3459,46778,MOTOBOY,9088.0
3460,33202,MOTOBOY,9064.0
3461,46853,MOTOBOY,9063.0
3462,57843,MOTOBOY,9050.0
3463,48179,MOTOBOY,9035.0
3464,33852,BIKER,9012.0
3465,52491,BIKER,9011.0
3466,38965,MOTOBOY,9007.0
3467,18720,BIKER,8996.0
3468,4256,MOTOBOY,8992.0
3469,16912,BIKER,8990.0
3470,45385,MOTOBOY,8970.0
3471,32672,MOTOBOY,8966.0
3472,20286,MOTOBOY,8928.0
3473,2790,BIKER,8928.0
3474,44371,MOTOBOY,8921.0
3475,22499,BIKER,8911.0
3476,4951,MOTOBOY,8906.0
3477,58299,MOTOBOY,8870.0
3478,37938,BIKER,8844.0
3479,39887,MOTOBOY,8817.0
3480,31741,MOTOBOY,8784.0
3481,31769,BIKER,8782.0
3482,2275,MOTOBOY,8718.0
3483,24941,MOTOBOY,8713.0
3484,40312,MOTOBOY,8711.0
3485,59118,MOTOBOY,8710.0
3486,65909,MOTOBOY,8696.0
3487,22039,BIKER,8696.0
3488,39846,MOTOBOY,8682.0
3489,50819,MOTOBOY,8672.0
3490,57057,MOTOBOY,8668.0
3491,16753,MOTOBOY,8666.0
3492,9095,MOTOBOY,8658.0
3493,26284,MOTOBOY,8651.0
3494,30938,BIKER,8634.0
3495,34982,BIKER,8632.0
3496,47560,BIKER,8629.0
3497,26365,MOTOBOY,8617.0
3498,59683,BIKER,8614.0
3499,8161,BIKER,8591.0
3500,46767,BIKER,8581.0
3501,46830,MOTOBOY,8574.0
3502,63899,MOTOBOY,8565.0
3503,63697,MOTOBOY,8565.0
3504,8514,MOTOBOY,8546.0
3505,43938,BIKER,8526.0
3506,37289,BIKER,8525.0
3507,13354,MOTOBOY,8515.0
3508,5027,BIKER,8511.0
3509,5277,MOTOBOY,8504.0
3510,49041,BIKER,8469.0
3511,3724,MOTOBOY,8457.0
3512,61817,MOTOBOY,8456.0
3513,59707,BIKER,8414.0
3514,25983,BIKER,8391.0
3515,6016,BIKER,8381.0
3516,7661,BIKER,8368.0
3517,33446,MOTOBOY,8340.0
3518,4448,MOTOBOY,8322.0
3519,66243,BIKER,8315.0
3520,25337,BIKER,8310.0
3521,30105,MOTOBOY,8307.0
3522,22230,BIKER,8275.0
3523,48906,BIKER,8267.0
3524,28137,BIKER,8265.0
3525,55927,BIKER,8258.0
3526,28300,MOTOBOY,8242.0
3527,25029,MOTOBOY,8210.0
3528,29394,MOTOBOY,8208.0
3529,48982,MOTOBOY,8152.0
3530,30759,MOTOBOY,8134.0
3531,9369,MOTOBOY,8125.0
3532,50838,BIKER,8119.0
3533,11121,BIKER,8115.0
3534,44413,MOTOBOY,8052.0
3535,38780,MOTOBOY,8024.0
3536,47458,MOTOBOY,8023.0
3537,31591,BIKER,8019.0
3538,7932,BIKER,8008.0
3539,13463,MOTOBOY,8004.0
3540,35339,BIKER,7991.0
3541,59808,MOTOBOY,7931.0
3542,38966,MOTOBOY,7921.0
3543,31780,MOTOBOY,7916.0
3544,10911,MOTOBOY,7916.0
3545,54831,MOTOBOY,7905.0
3546,9304,MOTOBOY,7874.0
3547,58747,MOTOBOY,7865.0
3548,65097,MOTOBOY,7859.0
3549,27637,BIKER,7859.0
3550,50449,MOTOBOY,7858.0
3551,30057,BIKER,7818.0
3552,59941,MOTOBOY,7812.0
3553,6379,MOTOBOY,7806.0
3554,20178,BIKER,7775.0
3555,6857,BIKER,7772.0
3556,30246,BIKER,7768.0
3557,53096,MOTOBOY,7753.0
3558,40365,MOTOBOY,7753.0
3559,51167,BIKER,7734.0
3560,28659,MOTOBOY,7711.0
3561,9791,MOTOBOY,7694.0
3562,55198,MOTOBOY,7679.0
3563,14521,MOTOBOY,7672.0
3564,33769,BIKER,7668.0
3565,17678,MOTOBOY,7663.0
3566,33813,MOTOBOY,7663.0
3567,32710,BIKER,7626.0
3568,63977,BIKER,7608.0
3569,6013,BIKER,7596.0
3570,42097,MOTOBOY,7594.0
3571,40531,BIKER,7588.0
3572,42301,BIKER,7588.0
3573,20696,MOTOBOY,7567.0
3574,64299,MOTOBOY,7558.0
3575,41047,MOTOBOY,7549.0
3576,29906,MOTOBOY,7546.0
3577,30876,BIKER,7541.0
3578,27200,MOTOBOY,7540.0
3579,13942,BIKER,7525.0
3580,23912,BIKER,7518.0
3581,9175,BIKER,7518.0
3582,63921,BIKER,7517.0
3583,42759,BIKER,7510.0
3584,11262,MOTOBOY,7510.0
3585,52079,MOTOBOY,7502.0
3586,65356,MOTOBOY,7490.0
3587,23596,MOTOBOY,7482.0
3588,43302,MOTOBOY,7475.0
3589,50753,BIKER,7464.0
3590,7284,BIKER,7462.0
3591,5363,MOTOBOY,7371.0
3592,36776,BIKER,7355.0
3593,30943,BIKER,7342.0
3594,8933,MOTOBOY,7278.0
3595,34365,BIKER,7252.0
3596,19578,BIKER,7238.0
3597,3251,BIKER,7223.0
3598,12668,MOTOBOY,7222.0
3599,7239,MOTOBOY,7205.0
3600,45088,MOTOBOY,7201.0
3601,529,BIKER,7188.0
3602,2276,MOTOBOY,7184.0
3603,25357,MOTOBOY,7165.0
3604,64984,MOTOBOY,7158.0
3605,16835,MOTOBOY,7143.0
3606,64503,BIKER,7137.0
3607,15800,MOTOBOY,7131.0
3608,48999,BIKER,7126.0
3609,27432,MOTOBOY,7098.0
3610,39616,MOTOBOY,7069.0
3611,44377,MOTOBOY,7044.0
3612,55383,BIKER,7034.0
3613,46504,MOTOBOY,7031.0
3614,59078,BIKER,7028.0
3615,58807,BIKER,7026.0
3616,50443,BIKER,7025.0
3617,64373,BIKER,7019.0
3618,13508,MOTOBOY,7009.0
3619,15373,MOTOBOY,6991.0
3620,28111,MOTOBOY,6989.0
3621,28029,MOTOBOY,6984.0
3622,42120,MOTOBOY,6984.0
3623,28653,BIKER,6982.0
3624,25719,BIKER,6976.0
3625,52445,BIKER,6962.0
3626,12297,BIKER,6960.0
3627,58220,MOTOBOY,6956.0
3628,36814,MOTOBOY,6954.0
3629,6562,MOTOBOY,6928.0
3630,20971,MOTOBOY,6897.0
3631,10456,MOTOBOY,6895.0
3632,5494,BIKER,6883.0
3633,32204,MOTOBOY,6872.0
3634,49611,BIKER,6865.0
3635,57051,MOTOBOY,6864.0
3636,64764,BIKER,6859.0
3637,14038,BIKER,6838.0
3638,210,MOTOBOY,6837.0
3639,5417,MOTOBOY,6802.0
3640,60059,BIKER,6785.0
3641,21316,MOTOBOY,6779.0
3642,25439,MOTOBOY,6727.0
3643,28049,BIKER,6722.0
3644,59646,MOTOBOY,6702.0
3645,40526,BIKER,6672.0
3646,58781,MOTOBOY,6666.0
3647,37382,BIKER,6656.0
3648,24363,BIKER,6656.0
3649,64003,MOTOBOY,6643.0
3650,29874,MOTOBOY,6642.0
3651,42390,MOTOBOY,6628.0
3652,46485,MOTOBOY,6616.0
3653,50724,BIKER,6599.0
3654,28195,BIKER,6592.0
3655,33901,MOTOBOY,6587.0
3656,32716,MOTOBOY,6566.0
3657,21100,BIKER,6562.0
3658,32539,MOTOBOY,6545.0
3659,42806,BIKER,6536.0
3660,27970,MOTOBOY,6518.0
3661,28018,MOTOBOY,6511.0
3662,7528,MOTOBOY,6495.0
3663,2447,BIKER,6463.0
3664,45038,MOTOBOY,6463.0
3665,47491,MOTOBOY,6428.0
3666,59225,MOTOBOY,6406.0
3667,22904,BIKER,6391.0
3668,41917,MOTOBOY,6382.0
3669,19888,BIKER,6378.0
3670,46496,MOTOBOY,6377.0
3671,45628,BIKER,6373.0
3672,3538,BIKER,6336.0
3673,40266,MOTOBOY,6325.0
3674,63710,BIKER,6324.0
3675,39467,MOTOBOY,6318.0
3676,33081,MOTOBOY,6308.0
3677,4948,MOTOBOY,6305.0
3678,6394,BIKER,6292.0
3679,21851,MOTOBOY,6288.0
3680,46333,MOTOBOY,6288.0
3681,30221,BIKER,6286.0
3682,38529,BIKER,6283.0
3683,11404,BIKER,6283.0
3684,47772,BIKER,6277.0
3685,12081,BIKER,6272.0
3686,38662,MOTOBOY,6266.0
3687,9663,BIKER,6261.0
3688,19130,BIKER,6238.0
3689,9407,BIKER,6233.0
3690,33048,MOTOBOY,6231.0
3691,44156,MOTOBOY,6202.0
3692,50576,BIKER,6197.0
3693,41070,MOTOBOY,6187.0
3694,10763,MOTOBOY,6184.0
3695,25993,MOTOBOY,6180.0
3696,746,MOTOBOY,6179.0
3697,58103,BIKER,6174.0
3698,26188,BIKER,6147.0
3699,37252,BIKER,6146.0
3700,66459,MOTOBOY,6127.0
3701,59637,MOTOBOY,6105.0
3702,43850,MOTOBOY,6094.0
3703,11475,BIKER,6082.0
3704,49352,BIKER,6080.0
3705,8314,MOTOBOY,6062.0
3706,19670,MOTOBOY,6061.0
3707,23875,MOTOBOY,6059.0
3708,48363,BIKER,6059.0
3709,56186,MOTOBOY,6056.0
3710,54870,BIKER,6038.0
3711,28006,MOTOBOY,6036.0
3712,49469,BIKER,6028.0
3713,53377,BIKER,6026.0
3714,32121,BIKER,6023.0
3715,13252,BIKER,6020.0
3716,31395,BIKER,6020.0
3717,57164,MOTOBOY,6014.0
3718,23591,MOTOBOY,6010.0
3719,40548,MOTOBOY,6001.0
3720,16841,MOTOBOY,5975.0
3721,63885,MOTOBOY,5964.0
3722,4756,BIKER,5961.0
3723,47151,MOTOBOY,5941.0
3724,7886,BIKER,5925.0
3725,29783,BIKER,5924.0
3726,36323,MOTOBOY,5922.0
3727,3560,MOTOBOY,5914.0
3728,7739,MOTOBOY,5888.0
3729,28409,BIKER,5886.0
3730,65569,MOTOBOY,5880.0
3731,413,BIKER,5877.0
3732,12396,MOTOBOY,5865.0
3733,18247,MOTOBOY,5851.0
3734,11468,BIKER,5845.0
3735,44256,MOTOBOY,5843.0
3736,1038,BIKER,5820.0
3737,37394,MOTOBOY,5805.0
3738,54279,MOTOBOY,5793.0
3739,45685,MOTOBOY,5771.0
3740,5212,MOTOBOY,5760.0
3741,40399,BIKER,5743.0
3742,26890,MOTOBOY,5738.0
3743,63798,MOTOBOY,5735.0
3744,53698,MOTOBOY,5725.0
3745,55304,MOTOBOY,5679.0
3746,50472,MOTOBOY,5650.0
3747,46231,MOTOBOY,5648.0
3748,30823,BIKER,5639.0
3749,3883,MOTOBOY,5598.0
3750,66092,MOTOBOY,5598.0
3751,25804,MOTOBOY,5591.0
3752,20596,BIKER,5582.0
3753,54755,MOTOBOY,5581.0
3754,27421,MOTOBOY,5544.0
3755,25415,BIKER,5539.0
3756,16683,MOTOBOY,5536.0
3757,59305,MOTOBOY,5496.0
3758,43795,MOTOBOY,5492.0
3759,28126,BIKER,5480.0
3760,42323,BIKER,5465.0
3761,30934,BIKER,5457.0
3762,56346,MOTOBOY,5445.0
3763,8983,MOTOBOY,5438.0
3764,56352,MOTOBOY,5438.0
3765,54387,BIKER,5435.0
3766,57123,MOTOBOY,5418.0
3767,49717,MOTOBOY,5402.0
3768,54826,MOTOBOY,5399.0
3769,59994,BIKER,5398.0
3770,34368,BIKER,5391.0
3771,47655,MOTOBOY,5385.0
3772,29620,MOTOBOY,5380.0
3773,2761,BIKER,5366.0
3774,9184,MOTOBOY,5362.0
3775,8231,MOTOBOY,5357.0
3776,340,MOTOBOY,5352.0
3777,50925,MOTOBOY,5341.0
3778,50666,BIKER,5336.0
3779,41072,MOTOBOY,5335.0
3780,57733,MOTOBOY,5333.0
3781,32195,BIKER,5324.0
3782,49150,BIKER,5321.0
3783,52885,MOTOBOY,5316.0
3784,49277,MOTOBOY,5278.0
3785,43491,BIKER,5276.0
3786,25539,BIKER,5275.0
3787,32340,MOTOBOY,5258.0
3788,36959,MOTOBOY,5255.0
3789,9627,MOTOBOY,5246.0
3790,45695,MOTOBOY,5217.0
3791,10626,BIKER,5209.0
3792,6002,MOTOBOY,5198.0
3793,42012,BIKER,5184.0
3794,55029,BIKER,5170.0
3795,39260,MOTOBOY,5165.0
3796,54969,BIKER,5162.0
3797,40650,BIKER,5147.0
3798,19926,MOTOBOY,5135.0
3799,51019,BIKER,5127.0
3800,16445,MOTOBOY,5097.0
3801,10832,BIKER,5095.0
3802,23535,BIKER,5087.0
3803,12214,BIKER,5085.0
3804,3099,MOTOBOY,5083.0
3805,21432,MOTOBOY,5079.0
3806,45794,MOTOBOY,5070.0
3807,42727,MOTOBOY,5066.0
3808,1286,MOTOBOY,5057.0
3809,42946,BIKER,5054.0
3810,19205,MOTOBOY,5049.0
3811,44125,MOTOBOY,5018.0
3812,49951,BIKER,5016.0
3813,9372,MOTOBOY,5010.0
3814,27346,BIKER,4998.0
3815,8128,MOTOBOY,4997.0
3816,18142,BIKER,4990.0
3817,9784,MOTOBOY,4987.0
3818,14359,MOTOBOY,4982.0
3819,60453,MOTOBOY,4976.0
3820,57041,MOTOBOY,4971.0
3821,46452,MOTOBOY,4956.0
3822,27719,MOTOBOY,4955.0
3823,16261,BIKER,4952.0
3824,3153,BIKER,4940.0
3825,48303,BIKER,4930.0
3826,18441,MOTOBOY,4924.0
3827,6136,MOTOBOY,4919.0
3828,65623,BIKER,4897.0
3829,6153,MOTOBOY,4895.0
3830,35297,BIKER,4895.0
3831,37329,BIKER,4894.0
3832,3682,MOTOBOY,4892.0
3833,35880,BIKER,4869.0
3834,28025,MOTOBOY,4859.0
3835,62961,MOTOBOY,4857.0
3836,21488,BIKER,4857.0
3837,7060,MOTOBOY,4846.0
3838,31045,BIKER,4845.0
3839,49441,BIKER,4844.0
3840,31323,BIKER,4843.0
3841,63932,BIKER,4833.0
3842,28624,MOTOBOY,4820.0
3843,350,MOTOBOY,4818.0
3844,30111,BIKER,4817.0
3845,39137,BIKER,4813.0
3846,27948,MOTOBOY,4788.0
3847,43874,MOTOBOY,4759.0
3848,10953,MOTOBOY,4755.0
3849,900,MOTOBOY,4752.0
3850,14606,BIKER,4733.0
3851,24823,MOTOBOY,4732.0
3852,941,MOTOBOY,4730.0
3853,28681,MOTOBOY,4720.0
3854,28983,MOTOBOY,4712.0
3855,34016,MOTOBOY,4705.0
3856,48257,MOTOBOY,4704.0
3857,49851,MOTOBOY,4703.0
3858,58770,BIKER,4699.0
3859,62210,BIKER,4697.0
3860,22184,BIKER,4682.0
3861,8925,MOTOBOY,4676.0
3862,62260,BIKER,4666.0
3863,13041,MOTOBOY,4652.0
3864,30828,BIKER,4647.0
3865,1068,MOTOBOY,4638.0
3866,5841,BIKER,4623.0
3867,52121,MOTOBOY,4619.0
3868,1787,BIKER,4609.0
3869,8697,MOTOBOY,4578.0
3870,37432,BIKER,4573.0
3871,61317,BIKER,4572.0
3872,52945,MOTOBOY,4567.0
3873,29657,MOTOBOY,4557.0
3874,40941,MOTOBOY,4555.0
3875,47275,MOTOBOY,4539.0
3876,14209,BIKER,4528.0
3877,5792,MOTOBOY,4527.0
3878,37606,BIKER,4517.0
3879,61061,MOTOBOY,4514.0
3880,6210,MOTOBOY,4503.0
3881,64374,BIKER,4479.0
3882,1281,BIKER,4479.0
3883,2550,BIKER,4469.0
3884,20698,BIKER,4466.0
3885,62791,BIKER,4450.0
3886,39292,MOTOBOY,4446.0
3887,44216,MOTOBOY,4422.0
3888,41185,BIKER,4418.0
3889,9547,BIKER,4414.0
3890,36798,BIKER,4403.0
3891,42742,BIKER,4381.0
3892,44363,MOTOBOY,4374.0
3893,18663,MOTOBOY,4370.0
3894,36084,BIKER,4365.0
3895,46486,MOTOBOY,4360.0
3896,2926,MOTOBOY,4347.0
3897,58942,MOTOBOY,4343.0
3898,16610,MOTOBOY,4337.0
3899,32555,MOTOBOY,4336.0
3900,4429,BIKER,4318.0
3901,901,MOTOBOY,4306.0
3902,53145,MOTOBOY,4302.0
3903,20016,BIKER,4293.0
3904,34542,BIKER,4284.0
3905,10150,MOTOBOY,4256.0
3906,46928,BIKER,4247.0
3907,9212,BIKER,4243.0
3908,12807,BIKER,4232.0
3909,36299,MOTOBOY,4227.0
3910,38961,MOTOBOY,4226.0
3911,65200,BIKER,4221.0
3912,45357,BIKER,4213.0
3913,61883,MOTOBOY,4212.0
3914,9853,MOTOBOY,4200.0
3915,9952,MOTOBOY,4196.0
3916,43197,MOTOBOY,4194.0
3917,62903,BIKER,4175.0
3918,16202,MOTOBOY,4172.0
3919,55166,MOTOBOY,4164.0
3920,52092,MOTOBOY,4161.0
3921,44572,MOTOBOY,4148.0
